dateTimeUTC,humidity,precipitation,pressure,radiation,temperature,windspeed
2017-07-01,80.0,0.0,101.43374989999997,190.4383333333334,26.327500000000004,1.770833333333333
2017-07-02,78.83333333333333,0.0,101.39041696666669,177.06875,26.37625,1.8562499999999995
2017-07-03,79.83333333333333,0.0,101.50249989999999,100.66208333333333,25.9975,1.59875
2017-07-04,79.45833333333333,0.0,101.61291706666668,162.70083333333335,26.183333333333334,1.5374999999999999
2017-07-05,82.625,0.0,101.61666641666665,183.1208333333333,25.637083333333337,-2081.69375
2017-07-06,82.25,0.0008333333333333334,101.69291661666665,157.65541666666664,25.406666666666666,-1665.1637499999997
2017-07-07,81.625,0.0,101.64166666666667,175.75625,26.219166666666666,-831.6066666666667
2017-07-08,83.95833333333333,0.004583333333333333,101.65791676666667,124.33166666666665,25.53625,1.3716666666666668
2017-07-09,79.20833333333333,0.0,101.52958323333335,180.42708333333334,25.522500000000008,-1664.872916666667
2017-07-10,82.16666666666667,0.00375,101.50374985,124.98374999999999,25.162499999999998,-831.6954166666668
2017-07-11,79.83333333333333,0.0,101.5675003,116.15791666666667,25.626666666666665,1.49125
2017-07-12,78.625,0.0,101.61208318333333,172.6875,25.69916666666667,1.796666666666667
2017-07-13,76.16666666666667,0.0025,101.54666671666666,174.90708333333336,25.99208333333333,1.7120833333333334
2017-07-14,77.41666666666667,0.0,101.53708318333334,180.49541666666664,25.789999999999996,1.6420833333333336
2017-07-15,77.125,0.0,101.53833338333332,137.31083333333333,26.077083333333334,1.4662500000000003
2017-07-16,86.25,0.004166666666666667,101.4924993,77.50791666666667,25.61916666666667,1.37
2017-07-17,86.70833333333333,0.0025,101.58791681666669,169.1320833333333,26.120416666666667,-2081.555833333333
2017-07-18,82.29166666666667,0.0,101.66250025,181.07500000000002,26.39625,-2081.4549999999995
2017-07-19,79.875,0.0,101.63083343333331,181.65791666666667,26.708333333333332,1.7345833333333334
2017-07-20,81.91666666666667,0.0,101.47749964999998,159.07125,26.242499999999996,-831.5787500000001
2017-07-21,80.04166666666667,0.0,101.44541701666668,130.14166666666668,26.228333333333328,1.6533333333333333
2017-07-22,79.79166666666667,0.0,101.50791726666665,174.73708333333332,26.181250000000002,1.659166666666667
2017-07-23,79.79166666666667,0.0,101.54041646666666,102.71583333333332,26.176666666666666,1.7116666666666667
2017-07-24,81.45833333333333,0.0,101.53291601666668,170.60916666666665,25.52875,-1665.07
2017-07-25,80.79166666666667,0.0,101.47833378333335,162.62375,25.94125,-1248.17
2017-07-26,79.91666666666667,0.0,101.46916681666669,157.3504166666667,26.140833333333337,1.8879166666666665
2017-07-27,79.20833333333333,0.0,101.58458303333332,131.49916666666667,25.982499999999998,1.6120833333333335
2017-07-28,79.5,0.0008333333333333334,101.63916651666666,143.32416666666668,25.507916666666663,1.3699999999999999
2017-07-29,81.125,0.0,101.57583363333333,173.57083333333335,25.867500000000003,-414.9791666666666
2017-07-30,82.125,0.01958333333333333,101.48041636666666,166.45666666666668,26.428749999999994,-414.84291666666667
2017-07-31,91.45833333333333,0.09333333333333334,101.58833388333335,71.39208333333333,24.55666666666667,-2498.3241666666668
2017-08-01,84.66666666666667,0.0,101.69124985,162.74625,26.180000000000003,-414.94583333333327
2017-08-02,86.79166666666667,0.0275,101.78374965000002,130.05666666666664,25.797499999999996,-2081.593333333333
2017-08-03,87.375,0.3429166666666667,101.75000074999998,102.95625000000001,25.15041666666667,-415.22666666666674
2017-08-04,81.79166666666667,0.2625,101.5887502,128.20666666666668,25.582916666666662,-414.98083333333346
2017-08-05,82.79166666666667,0.0075,101.57499975,109.35916666666668,25.229583333333334,1.5562500000000001
2017-08-06,83.33333333333333,0.0,101.52291691666669,121.32416666666667,24.894166666666667,-1248.3587500000003
2017-08-07,79.95833333333333,0.0,101.50916721666665,160.54166666666666,25.452916666666663,-1664.9129166666662
2017-08-08,81.45833333333333,0.04666666666666667,101.58083293333334,112.865,25.361666666666675,1.595416666666667
2017-08-09,82.625,0.012083333333333333,101.61624935000002,136.69083333333333,25.322083333333325,-831.6975000000001
2017-08-10,79.45833333333333,0.0,101.57166671666668,146.5058333333333,25.73625,-414.78458333333333
2017-08-11,83.5,0.0008333333333333334,101.5712509,139.02541666666667,25.82958333333333,-831.7241666666669
2017-08-12,81.70833333333333,0.0,101.57083308333334,147.37625,26.152083333333337,1.6937499999999999
2017-08-13,84.625,0.21541666666666667,101.5441670666667,140.99041666666668,25.293750000000003,-415.05749999999995
2017-08-14,86.375,0.22958333333333333,101.5712499,145.59416666666667,25.357499999999998,-2914.593333333333
2017-08-15,81.16666666666667,0.0,101.4962499,145.40083333333334,26.01875,1.8150000000000004
2017-08-16,85.20833333333333,0.08875,101.35000000000001,133.035,25.178333333333327,-2081.6408333333334
2017-08-17,82.875,0.0,101.31583378333333,146.20458333333332,25.543333333333337,-831.7074999999996
2017-08-18,84.875,0.0,101.37958323333332,144.1595833333333,25.805833333333336,-1248.2666666666664
2017-08-19,85.75,0.0,101.52125015000001,145.59624999999997,26.12291666666667,-1248.1850000000002
2017-08-20,86.20833333333333,0.023333333333333334,101.54541651666663,135.9054166666667,25.406666666666663,-2498.186666666667
2017-08-21,86.41666666666667,0.00875,101.38291701666667,94.40375,25.682916666666667,1.754166666666667
2017-08-22,82.125,0.0,101.3004168166667,138.51416666666665,26.089583333333334,1.9354166666666675
2017-08-23,83.45833333333333,0.0,101.24791666666665,151.94833333333335,25.60416666666667,1.5029166666666667
2017-08-24,85.20833333333333,0.0,101.27458318333333,157.38541666666666,25.474999999999994,-1248.4066666666665
2017-08-25,82.5,0.0,101.33833288333334,151.63291666666666,25.57875,-1248.2429166666666
2017-08-26,79.41666666666667,0.005416666666666667,101.35541686666669,169.46708333333333,26.137916666666666,1.785416666666667
2017-08-27,81.66666666666667,0.0,101.39375,154.17083333333335,25.994583333333335,-831.4224999999993
2017-08-28,81.45833333333333,0.02791666666666667,101.39583358333334,155.95208333333332,25.99541666666666,1.93375
2017-08-29,81.04166666666667,0.0,101.32250010000001,168.66625000000002,25.690833333333334,-831.4429166666669
2017-08-30,80.75,0.0,101.35458323333334,166.47416666666666,25.633749999999992,1.7133333333333338
2017-08-31,80.125,0.0,101.40208308333331,151.03791666666666,25.546666666666663,1.695833333333333
2017-09-01,82.58333333333333,0.0,101.42041676666666,147.52916666666664,25.29625,-1248.3079166666669
2017-09-02,84.66666666666667,0.0,101.42666726666666,158.12583333333333,25.795,1.6195833333333332
2017-09-03,83.625,0.0,101.45416641666667,164.2095833333333,25.944583333333338,-1248.0912500000002
2017-09-04,81.70833333333333,0.034583333333333334,101.58583348333333,135.7745833333333,26.16541666666667,1.9416666666666667
2017-09-05,79.5,0.0,101.65708263333335,159.8058333333333,26.099999999999994,1.8387499999999994
2017-09-06,81.16666666666667,0.0,101.57583288333335,155.04083333333332,25.85583333333334,1.7020833333333332
2017-09-07,83.45833333333333,0.0008333333333333334,101.48625004999998,158.11875,26.14083333333333,1.7033333333333334
2017-09-08,83.25,0.00375,101.49083328333334,144.71874999999997,26.08083333333334,1.895833333333334
